sttdis,grpcomb,node001,node002,node003,node004,node005,node006,node007,node008,node009,node010,node011,node012,node013,node014,node015,node016,node017,node018,node019,node020,node021,node022,node023,node024,node025,node026,node027
S14.21,' 'S14.21' ' ' 'V2.8' ' ' 'S13.11' ' ' 'MS M1.0' ' ' 'V2.23' ','S14.21','S14.21' 'V2.8','S14.21' 'V2.8' 'S13.11','S14.21' 'V2.8' 'S13.11' 'MS M1.0','S14.21' 'V2.8' 'S13.11' 'MS M1.0' 'V2.23', , , , , , , , , , , , , , , , , , , , , , 
S14.21,' 'S14.21' ' ' 'V2.8' ' ' 'V5.1' ' ' 'A9.0' ' ' 'V5.0' ' ' 'M2.0' ','S14.21','S14.21' 'V2.8','S14.21' 'V2.8' 'V5.1','S14.21' 'V2.8' 'V5.1' 'A9.0','S14.21' 'V2.8' 'V5.1' 'A9.0' 'V5.0','S14.21' 'V2.8' 'V5.1' 'A9.0' 'V5.0' 'M2.0', , , , , , , , , , , , , , , , , , , , , 
S14.21,' 'S14.21' ' ' 'V2.9' ','S14.21','S14.21' 'V2.9', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.21,' 'S14.21' ' ' 'V3.0' ','S14.21','S14.21' 'V3.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.21,' 'S14.21' ' ' 'V5.0' ','S14.21','S14.21' 'V5.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.21,' 'S14.21' ' ' 'V5.0' ' ' 'G9.0' ','S14.21','S14.21' 'V5.0','S14.21' 'V5.0' 'G9.0', , , , , , , , , , , , , , , , , , , , , , , , 
S14.21,' 'S14.21' ' ' 'V5.1' ','S14.21','S14.21' 'V5.1', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.21,' 'S14.21' ' ' 'V5.2' ','S14.21','S14.21' 'V5.2', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.21,' 'S14.21' ' ' 'k12.0' ','S14.21','S14.21' 'k12.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.21,' 'S14.21' ' ' 'k12.0' ' ' 'N4.0' ' ' 'V2.23' ','S14.21','S14.21' 'k12.0','S14.21' 'k12.0' 'N4.0','S14.21' 'k12.0' 'N4.0' 'V2.23', , , , , , , , , , , , , , , , , , , , , , , 
S14.21,' 'S14.21' ' ' 'k12.0' ' ' 'V2.23' ' ' 'k12.9' ' ' 'k12.6' ','S14.21','S14.21' 'k12.0','S14.21' 'k12.0' 'V2.23','S14.21' 'k12.0' 'V2.23' 'k12.9','S14.21' 'k12.0' 'V2.23' 'k12.9' 'k12.6', , , , , , , , , , , , , , , , , , , , , , 
S14.21,' 'S14.21' ' ' 'k12.9' ' ' 'k12.10' ','S14.21','S14.21' 'k12.9','S14.21' 'k12.9' 'k12.10', , , , , , , , , , , , , , , , , , , , , , , , 
S14.23,' 'S14.23' ','S14.23', , , , , , , , , , , , , , , , , , , , , , , , , , 
S14.23,' 'S14.23' ' ' 'MS R1' ','S14.23','S14.23' 'MS R1', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.23,' 'S14.23' ' ' 'S14.0' ','S14.23','S14.23' 'S14.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.23,' 'S14.23' ' ' 'S15.42' ' ' 'O1.0' ' ' 'N4.0' ' ' 'S14.21' ' ' 'V2.0' ' ' 'M18.0' ' ' 'S0.0' ' ' 'S15.31' ' ' 'K2.0' ' ' 'N2.21.2' ','S14.23','S14.23' 'S15.42','S14.23' 'S15.42' 'O1.0','S14.23' 'S15.42' 'O1.0' 'N4.0','S14.23' 'S15.42' 'O1.0' 'N4.0' 'S14.21','S14.23' 'S15.42' 'O1.0' 'N4.0' 'S14.21' 'V2.0','S14.23' 'S15.42' 'O1.0' 'N4.0' 'S14.21' 'V2.0' 'M18.0','S14.23' 'S15.42' 'O1.0' 'N4.0' 'S14.21' 'V2.0' 'M18.0' 'S0.0','S14.23' 'S15.42' 'O1.0' 'N4.0' 'S14.21' 'V2.0' 'M18.0' 'S0.0' 'S15.31','S14.23' 'S15.42' 'O1.0' 'N4.0' 'S14.21' 'V2.0' 'M18.0' 'S0.0' 'S15.31' 'K2.0','S14.23' 'S15.42' 'O1.0' 'N4.0' 'S14.21' 'V2.0' 'M18.0' 'S0.0' 'S15.31' 'K2.0' 'N2.21.2', , , , , , , , , , , , , , , , 
S14.23,' 'S14.23' ' ' 'S16.1' ' ' 'K4.20' ','S14.23','S14.23' 'S16.1','S14.23' 'S16.1' 'K4.20', , , , , , , , , , , , , , , , , , , , , , , , 
S14.23,' 'S14.23' ' ' 'V2.2' ' ' 'B2.0' ','S14.23','S14.23' 'V2.2','S14.23' 'V2.2' 'B2.0', , , , , , , , , , , , , , , , , , , , , , , , 
S14.24,' 'S14.24' ','S14.24', , , , , , , , , , , , , , , , , , , , , , , , , , 
S14.24,' 'S14.24' ' ' 'K10.29' ','S14.24','S14.24' 'K10.29', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.24,' 'S14.24' ' ' 'MS G1.0' ','S14.24','S14.24' 'MS G1.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.24,' 'S14.24' ' ' 'S13.13' ','S14.24','S14.24' 'S13.13', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.24,' 'S14.24' ' ' 'V2.10' ','S14.24','S14.24' 'V2.10', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.3,' 'S14.3' ','S14.3', , , , , , , , , , , , , , , , , , , , , , , , , , 
S14.3,' 'S14.3' ' ' 'A2.0' ','S14.3','S14.3' 'A2.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.3,' 'S14.3' ' ' 'MS T1.0' ','S14.3','S14.3' 'MS T1.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.3,' 'S14.3' ' ' 'S13.0' ','S14.3','S14.3' 'S13.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.3,' 'S14.3' ' ' 'S13.11' ' ' 'S14.21' ','S14.3','S14.3' 'S13.11','S14.3' 'S13.11' 'S14.21', , , , , , , , , , , , , , , , , , , , , , , , 
S14.3,' 'S14.3' ' ' 'S16.1' ' ' 'M6.43' ','S14.3','S14.3' 'S16.1','S14.3' 'S16.1' 'M6.43', , , , , , , , , , , , , , , , , , , , , , , , 
S14.3,' 'S14.3' ' ' 'V2.0' ','S14.3','S14.3' 'V2.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.3,' 'S14.3' ' ' 'V2.10' ','S14.3','S14.3' 'V2.10', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.3,' 'S14.3' ' ' 'V2.10' ' ' 'V2.0' ','S14.3','S14.3' 'V2.10','S14.3' 'V2.10' 'V2.0', , , , , , , , , , , , , , , , , , , , , , , , 
S14.3,' 'S14.3' ' ' 'V2.16' ','S14.3','S14.3' 'V2.16', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.3,' 'S14.3' ' ' 'V2.23' ' ' 'V2.63' ' ' 'S14.6' ' ' 'G9.7' ' ' 'S14.21' ' ' 'V2.9' ' ' 'V2.0' ' ' 'k12.0' ' ' 'M16.0' ' ' 'K2.0' ' ' 'M13.0' ','S14.3','S14.3' 'V2.23','S14.3' 'V2.23' 'V2.63','S14.3' 'V2.23' 'V2.63' 'S14.6','S14.3' 'V2.23' 'V2.63' 'S14.6' 'G9.7','S14.3' 'V2.23' 'V2.63' 'S14.6' 'G9.7' 'S14.21','S14.3' 'V2.23' 'V2.63' 'S14.6' 'G9.7' 'S14.21' 'V2.9','S14.3' 'V2.23' 'V2.63' 'S14.6' 'G9.7' 'S14.21' 'V2.9' 'V2.0','S14.3' 'V2.23' 'V2.63' 'S14.6' 'G9.7' 'S14.21' 'V2.9' 'V2.0' 'k12.0','S14.3' 'V2.23' 'V2.63' 'S14.6' 'G9.7' 'S14.21' 'V2.9' 'V2.0' 'k12.0' 'M16.0','S14.3' 'V2.23' 'V2.63' 'S14.6' 'G9.7' 'S14.21' 'V2.9' 'V2.0' 'k12.0' 'M16.0' 'K2.0','S14.3' 'V2.23' 'V2.63' 'S14.6' 'G9.7' 'S14.21' 'V2.9' 'V2.0' 'k12.0' 'M16.0' 'K2.0' 'M13.0', , , , , , , , , , , , , , , 
S14.3,' 'S14.3' ' ' 'V2.34.0' ','S14.3','S14.3' 'V2.34.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.3,' 'S14.3' ' ' 'V2.47' ' ' 'P5.0' ' ' 'V2.10' ','S14.3','S14.3' 'V2.47','S14.3' 'V2.47' 'P5.0','S14.3' 'V2.47' 'P5.0' 'V2.10', , , , , , , , , , , , , , , , , , , , , , , 
S14.3,' 'S14.3' ' ' 'V2.63' ','S14.3','S14.3' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.4,' 'S14.4' ','S14.4', , , , , , , , , , , , , , , , , , , , , , , , , , 
S14.4,' 'S14.4' ' ' 'A12.0' ','S14.4','S14.4' 'A12.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.4,' 'S14.4' ' ' 'K10.52.0' ' ' 'k12.5' ' ' 'V2.63' ' ' 'S15.42' ','S14.4','S14.4' 'K10.52.0','S14.4' 'K10.52.0' 'k12.5','S14.4' 'K10.52.0' 'k12.5' 'V2.63','S14.4' 'K10.52.0' 'k12.5' 'V2.63' 'S15.42', , , , , , , , , , , , , , , , , , , , , , 
S14.4,' 'S14.4' ' ' 'M2.0' ','S14.4','S14.4' 'M2.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.4,' 'S14.4' ' ' 'M2.0' ' ' 'N4.0' ','S14.4','S14.4' 'M2.0','S14.4' 'M2.0' 'N4.0', , , , , , , , , , , , , , , , , , , , , , , , 
S14.4,' 'S14.4' ' ' 'MS R1' ' ' 'V2.2' ' ' 'A6.0' ','S14.4','S14.4' 'MS R1','S14.4' 'MS R1' 'V2.2','S14.4' 'MS R1' 'V2.2' 'A6.0', , , , , , , , , , , , , , , , , , , , , , , 
S14.4,' 'S14.4' ' ' 'S16.0' ','S14.4','S14.4' 'S16.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.4,' 'S14.4' ' ' 'S16.22' ','S14.4','S14.4' 'S16.22', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.4,' 'S14.4' ' ' 'U5.0' ','S14.4','S14.4' 'U5.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.4,' 'S14.4' ' ' 'V2.63' ','S14.4','S14.4' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.4,' 'S14.4' ' ' 'V2.8' ','S14.4','S14.4' 'V2.8', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.4,' 'S14.4' ' ' 'V9.0' ','S14.4','S14.4' 'V9.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.4,' 'S14.4' ' ' 'k12.0' ','S14.4','S14.4' 'k12.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.5,' 'S14.5' ','S14.5', , , , , , , , , , , , , , , , , , , , , , , , , , 
S14.6,' 'S14.6' ','S14.6', , , , , , , , , , , , , , , , , , , , , , , , , , 
S14.6,' 'S14.6' ' ' 'M10.1' ' ' 'A2.0' ','S14.6','S14.6' 'M10.1','S14.6' 'M10.1' 'A2.0', , , , , , , , , , , , , , , , , , , , , , , , 
S14.6,' 'S14.6' ' ' 'S17.0' ','S14.6','S14.6' 'S17.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.6,' 'S14.6' ' ' 'V2.0' ' ' 'V2.23' ','S14.6','S14.6' 'V2.0','S14.6' 'V2.0' 'V2.23', , , , , , , , , , , , , , , , , , , , , , , , 
S14.6,' 'S14.6' ' ' 'V2.31' ','S14.6','S14.6' 'V2.31', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.6,' 'S14.6' ' ' 'V2.63' ','S14.6','S14.6' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.6,' 'S14.6' ' ' 'V2.9' ','S14.6','S14.6' 'V2.9', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.6,' 'S14.6' ' ' 'V2.9' ' ' 'V2.63' ' ' 'K4.16' ','S14.6','S14.6' 'V2.9','S14.6' 'V2.9' 'V2.63','S14.6' 'V2.9' 'V2.63' 'K4.16', , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ','S14.7', , , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'A13.0' ','S14.7','S14.7' 'A13.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'A6.0' ','S14.7','S14.7' 'A6.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'G13.0' ','S14.7','S14.7' 'G13.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'K2.0' ','S14.7','S14.7' 'K2.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'K2.0' ' ' 'V2.63' ' ' 'S4.0' ' ' 'S14.0' ','S14.7','S14.7' 'K2.0','S14.7' 'K2.0' 'V2.63','S14.7' 'K2.0' 'V2.63' 'S4.0','S14.7' 'K2.0' 'V2.63' 'S4.0' 'S14.0', , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'K3.0' ' ' 'S14.0' ','S14.7','S14.7' 'K3.0','S14.7' 'K3.0' 'S14.0', , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'M10.0' ' ' 'J1.0' ' ' 'J1.4' ' ' 'M16.0' ' ' 'S16.1' ' ' 'S14.2' ' ' 'N4.0' ' ' 'N4.35' ','S14.7','S14.7' 'M10.0','S14.7' 'M10.0' 'J1.0','S14.7' 'M10.0' 'J1.0' 'J1.4','S14.7' 'M10.0' 'J1.0' 'J1.4' 'M16.0','S14.7' 'M10.0' 'J1.0' 'J1.4' 'M16.0' 'S16.1','S14.7' 'M10.0' 'J1.0' 'J1.4' 'M16.0' 'S16.1' 'S14.2','S14.7' 'M10.0' 'J1.0' 'J1.4' 'M16.0' 'S16.1' 'S14.2' 'N4.0','S14.7' 'M10.0' 'J1.0' 'J1.4' 'M16.0' 'S16.1' 'S14.2' 'N4.0' 'N4.35', , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'M2.0' ' ' 'S14.21' ','S14.7','S14.7' 'M2.0','S14.7' 'M2.0' 'S14.21', , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'M5.1' ' ' 'S13.11' ' ' 'V2.63' ','S14.7','S14.7' 'M5.1','S14.7' 'M5.1' 'S13.11','S14.7' 'M5.1' 'S13.11' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'MS G1.0' ' ' 'V2.10' ' ' 'V2.36' ','S14.7','S14.7' 'MS G1.0','S14.7' 'MS G1.0' 'V2.10','S14.7' 'MS G1.0' 'V2.10' 'V2.36', , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'N4.0' ','S14.7','S14.7' 'N4.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'P5.4' ' ' 'V2.0' ','S14.7','S14.7' 'P5.4','S14.7' 'P5.4' 'V2.0', , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'S0.0' ','S14.7','S14.7' 'S0.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'S1.0' ','S14.7','S14.7' 'S1.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'S13.0' ','S14.7','S14.7' 'S13.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'S13.0' ' ' 'A3.0' ','S14.7','S14.7' 'S13.0','S14.7' 'S13.0' 'A3.0', , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'S14.21' ' ' 'V2.23' ','S14.7','S14.7' 'S14.21','S14.7' 'S14.21' 'V2.23', , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'S14.3' ' ' 'V5.1' ' ' 'S14.0' ','S14.7','S14.7' 'S14.3','S14.7' 'S14.3' 'V5.1','S14.7' 'S14.3' 'V5.1' 'S14.0', , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'S15.45' ','S14.7','S14.7' 'S15.45', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'S18.0' ','S14.7','S14.7' 'S18.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'U2.0' ' ' 'Y1' ' ' 'N4.35' ' ' 'N4.46.2.1' ','S14.7','S14.7' 'U2.0','S14.7' 'U2.0' 'Y1','S14.7' 'U2.0' 'Y1' 'N4.35','S14.7' 'U2.0' 'Y1' 'N4.35' 'N4.46.2.1', , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'V2.0' ','S14.7','S14.7' 'V2.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'V2.0' ' ' 'V2.34.0' ','S14.7','S14.7' 'V2.0','S14.7' 'V2.0' 'V2.34.0', , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'V2.10' ','S14.7','S14.7' 'V2.10', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'V2.10' ' ' 'A12.0' ' ' 'S14.21' ' ' 'A13.2' ' ' 'S14.0' ','S14.7','S14.7' 'V2.10','S14.7' 'V2.10' 'A12.0','S14.7' 'V2.10' 'A12.0' 'S14.21','S14.7' 'V2.10' 'A12.0' 'S14.21' 'A13.2','S14.7' 'V2.10' 'A12.0' 'S14.21' 'A13.2' 'S14.0', , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'V2.56.0' ','S14.7','S14.7' 'V2.56.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'V2.63' ','S14.7','S14.7' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'V5.1' ' ' 'k12.9' ' ' 'S14.3' ' ' 'V2.10' ' ' 'P5.0' ' ' 'V2.23' ','S14.7','S14.7' 'V5.1','S14.7' 'V5.1' 'k12.9','S14.7' 'V5.1' 'k12.9' 'S14.3','S14.7' 'V5.1' 'k12.9' 'S14.3' 'V2.10','S14.7' 'V5.1' 'k12.9' 'S14.3' 'V2.10' 'P5.0','S14.7' 'V5.1' 'k12.9' 'S14.3' 'V2.10' 'P5.0' 'V2.23', , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'V6.0' ','S14.7','S14.7' 'V6.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'k12.0' ','S14.7','S14.7' 'k12.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'k12.16' ' ' 'S16.1' ' ' 'k12.0' ' ' 'K9.0' ','S14.7','S14.7' 'k12.16','S14.7' 'k12.16' 'S16.1','S14.7' 'k12.16' 'S16.1' 'k12.0','S14.7' 'k12.16' 'S16.1' 'k12.0' 'K9.0', , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'k12.5' ','S14.7','S14.7' 'k12.5', , , , , , , , , , , , , , , , , , , , , , , , , 
S14.7,' 'S14.7' ' ' 'k12.5' ' ' 'K2.0' ' ' 'V2.63' ' ' 'A2.0' ' ' 'S13.13' ' ' 'S14.21' ' ' 'S4.0' ' ' 'K10.52.0' ' ' 'M16.0' ' ' 'S14.0' ','S14.7','S14.7' 'k12.5','S14.7' 'k12.5' 'K2.0','S14.7' 'k12.5' 'K2.0' 'V2.63','S14.7' 'k12.5' 'K2.0' 'V2.63' 'A2.0','S14.7' 'k12.5' 'K2.0' 'V2.63' 'A2.0' 'S13.13','S14.7' 'k12.5' 'K2.0' 'V2.63' 'A2.0' 'S13.13' 'S14.21','S14.7' 'k12.5' 'K2.0' 'V2.63' 'A2.0' 'S13.13' 'S14.21' 'S4.0','S14.7' 'k12.5' 'K2.0' 'V2.63' 'A2.0' 'S13.13' 'S14.21' 'S4.0' 'K10.52.0','S14.7' 'k12.5' 'K2.0' 'V2.63' 'A2.0' 'S13.13' 'S14.21' 'S4.0' 'K10.52.0' 'M16.0','S14.7' 'k12.5' 'K2.0' 'V2.63' 'A2.0' 'S13.13' 'S14.21' 'S4.0' 'K10.52.0' 'M16.0' 'S14.0', , , , , , , , , , , , , , , , 
S15.28,' 'S15.28' ','S15.28', , , , , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ','S15.31', , , , , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'A6.0' ','S15.31','S15.31' 'A6.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'B2.1' ' ' 'B2.0' ' ' 'V2.63' ','S15.31','S15.31' 'B2.1','S15.31' 'B2.1' 'B2.0','S15.31' 'B2.1' 'B2.0' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'G8.0' ' ' 'M10.2' ' ' 'N4.25' ','S15.31','S15.31' 'G8.0','S15.31' 'G8.0' 'M10.2','S15.31' 'G8.0' 'M10.2' 'N4.25', , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'K9.0' ' ' 'S2.16.1' ','S15.31','S15.31' 'K9.0','S15.31' 'K9.0' 'S2.16.1', , , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'M10.0' ','S15.31','S15.31' 'M10.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'N4.0' ','S15.31','S15.31' 'N4.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'S17.1' ','S15.31','S15.31' 'S17.1', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'V1.0' ','S15.31','S15.31' 'V1.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'V2.0' ' ' 'S14.0' ','S15.31','S15.31' 'V2.0','S15.31' 'V2.0' 'S14.0', , , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'V2.10' ','S15.31','S15.31' 'V2.10', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'V2.23' ','S15.31','S15.31' 'V2.23', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'V2.63' ','S15.31','S15.31' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'V2.63' ' ' 'V2.0' ' ' 'V1.0' ' ' 'V16.0' ','S15.31','S15.31' 'V2.63','S15.31' 'V2.63' 'V2.0','S15.31' 'V2.63' 'V2.0' 'V1.0','S15.31' 'V2.63' 'V2.0' 'V1.0' 'V16.0', , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'V2.75' ','S15.31','S15.31' 'V2.75', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.31,' 'S15.31' ' ' 'k12.0' ','S15.31','S15.31' 'k12.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.32,' 'S15.32' ' ' 'V2.23' ','S15.32','S15.32' 'V2.23', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.36,' 'S15.36' ','S15.36', , , , , , , , , , , , , , , , , , , , , , , , , , 
S15.36,' 'S15.36' ' ' 'A2.0' ','S15.36','S15.36' 'A2.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.36,' 'S15.36' ' ' 'MS G1.0' ','S15.36','S15.36' 'MS G1.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.36,' 'S15.36' ' ' 'S14.21' ','S15.36','S15.36' 'S14.21', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.36,' 'S15.36' ' ' 'S14.21' ' ' 'V2.23' ','S15.36','S15.36' 'S14.21','S15.36' 'S14.21' 'V2.23', , , , , , , , , , , , , , , , , , , , , , , , 
S15.36,' 'S15.36' ' ' 'S14.4' ' ' 'V2.0' ' ' 'S2.10' ' ' 'S14.21' ' ' 'V2.10' ' ' 'S2.14' ' ' 'A3.0' ' ' 'N5.0' ','S15.36','S15.36' 'S14.4','S15.36' 'S14.4' 'V2.0','S15.36' 'S14.4' 'V2.0' 'S2.10','S15.36' 'S14.4' 'V2.0' 'S2.10' 'S14.21','S15.36' 'S14.4' 'V2.0' 'S2.10' 'S14.21' 'V2.10','S15.36' 'S14.4' 'V2.0' 'S2.10' 'S14.21' 'V2.10' 'S2.14','S15.36' 'S14.4' 'V2.0' 'S2.10' 'S14.21' 'V2.10' 'S2.14' 'A3.0','S15.36' 'S14.4' 'V2.0' 'S2.10' 'S14.21' 'V2.10' 'S2.14' 'A3.0' 'N5.0', , , , , , , , , , , , , , , , , , 
S15.36,' 'S15.36' ' ' 'S15.38' ','S15.36','S15.36' 'S15.38', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.36,' 'S15.36' ' ' 'S16.0' ','S15.36','S15.36' 'S16.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.36,' 'S15.36' ' ' 'S3.3' ','S15.36','S15.36' 'S3.3', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.36,' 'S15.36' ' ' 'V2.0' ','S15.36','S15.36' 'V2.0', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.36,' 'S15.36' ' ' 'V2.0' ' ' 'V2.36' ' ' 'k12.0' ' ' 'MS G1.0' ' ' 'S13.11' ' ' 'D0.8' ' ' 'MS T1.0' ' ' 'S15.38' ','S15.36','S15.36' 'V2.0','S15.36' 'V2.0' 'V2.36','S15.36' 'V2.0' 'V2.36' 'k12.0','S15.36' 'V2.0' 'V2.36' 'k12.0' 'MS G1.0','S15.36' 'V2.0' 'V2.36' 'k12.0' 'MS G1.0' 'S13.11','S15.36' 'V2.0' 'V2.36' 'k12.0' 'MS G1.0' 'S13.11' 'D0.8','S15.36' 'V2.0' 'V2.36' 'k12.0' 'MS G1.0' 'S13.11' 'D0.8' 'MS T1.0','S15.36' 'V2.0' 'V2.36' 'k12.0' 'MS G1.0' 'S13.11' 'D0.8' 'MS T1.0' 'S15.38', , , , , , , , , , , , , , , , , , 
S15.36,' 'S15.36' ' ' 'V2.10' ','S15.36','S15.36' 'V2.10', , , , , , , , , , , , , , , , , , , , , , , , , 
S15.36,' 'S15.36' ' ' 'V2.10' ' ' 'V2.61' ','S15.36','S15.36' 'V2.10','S15.36' 'V2.10' 'V2.61', , , , , , , , , , , , , , , , , , , , , , , , 
S15.36,' 'S15.36' ' ' 'V2.2' ' ' 'A12.11' ','S15.36','S15.36' 'V2.2','S15.36' 'V2.2' 'A12.11', , , , , , , , , , , , , , , , , , , , , , , , 
