discomb,descomb,numcomb,grpcomb,npt,sttdis,node
'V2.13' 'A5.0' 'A6.0' 'K9.0' 'V5.0' 'P3.0' 'S13.11' 'M18.10.10' 'M18.9.25' 'M18.9.15' 'N2.18' 'S1A.2','OTHER: Vaatavyaadhi - Avasthaa - Supti 'OTHER: Ajeerna 'OTHER: Amlapitta 'OTHER: Kshudra Roga 'OTHER: Vibandha 'OTHER: Pidaka 'RMSD: Sthaanabhedena Graha - Katee Graha 'OTHER: Mukha Roga - Dantamoolagata Roga - Sheetaada 'OTHER: Mukha Roga - Dantagata Roga - Sheetadanta 'OTHER: Mukha Roga - Dantagata Roga - Dantaharsha 'OTHER: Naasaa Roga - Peenasa 'OTHER: Shoola - Annadrava Shoola,12,' 'V2.13' ' ' 'A5.0' ' ' 'A6.0' ' ' 'K9.0' ' ' 'V5.0' ' ' 'P3.0' ' ' 'S13.11' ' ' 'M18.10.10' ' ' 'M18.9.25' ' ' 'M18.9.15' ' ' 'N2.18' ' ' 'S1A.2' ',1,V2.13,12
'V2.14','OTHER: Vaatavyaadhi - Avasthaa - Toda,1,' 'V2.14' ' ' 'A6.0' ' ' 'V2.23' ' ' 'S14.21' ',1,V2.14,1
'V2.14' 'A6.0','OTHER: Vaatavyaadhi - Avasthaa - Toda 'OTHER: Amlapitta,2,' 'V2.14' ' ' 'A6.0' ' ' 'V2.23' ' ' 'S14.21' ',1,V2.14,2
'V2.14' 'A6.0' 'V2.23','OTHER: Vaatavyaadhi - Avasthaa - Toda 'OTHER: Amlapitta 'RMSD: Vaatavyaadhi - Gridhrasee,3,' 'V2.14' ' ' 'A6.0' ' ' 'V2.23' ' ' 'S14.21' ',1,V2.14,3
'V2.14' 'A6.0' 'V2.23' 'S14.21','OTHER: Vaatavyaadhi - Avasthaa - Toda 'OTHER: Amlapitta 'RMSD: Vaatavyaadhi - Gridhrasee 'RMSD: Sthaanabhedena Shoola - Katee Shoola,4,' 'V2.14' ' ' 'A6.0' ' ' 'V2.23' ' ' 'S14.21' ',1,V2.14,4
'V2.15','OTHER: Vaatavyaadhi - Baadhirya,1,' 'V2.15' ' ' 'S14.21' ' ' 'K4.0' ' ' 'V2.0' ',1,V2.15,1
'V2.15' 'S14.21','OTHER: Vaatavyaadhi - Baadhirya 'RMSD: Sthaanabhedena Shoola - Katee Shoola,2,' 'V2.15' ' ' 'S14.21' ' ' 'K4.0' ' ' 'V2.0' ',1,V2.15,2
'V2.15' 'S14.21' 'K4.0','OTHER: Vaatavyaadhi - Baadhirya 'RMSD: Sthaanabhedena Shoola - Katee Shoola 'OTHER: Karna Roga,3,' 'V2.15' ' ' 'S14.21' ' ' 'K4.0' ' ' 'V2.0' ',1,V2.15,3
'V2.15' 'S14.21' 'K4.0' 'V2.0','OTHER: Vaatavyaadhi - Baadhirya 'RMSD: Sthaanabhedena Shoola - Katee Shoola 'OTHER: Karna Roga 'RMSD: Vaatavyaadhi,4,' 'V2.15' ' ' 'S14.21' ' ' 'K4.0' ' ' 'V2.0' ',1,V2.15,4
'V2.16','RMSD: Vaatavyaadhi - Baahugata Vaata,1,' 'V2.16' ',9,V2.16,1
'V2.16','RMSD: Vaatavyaadhi - Baahugata Vaata,1,' 'V2.16' ' ' 'M18.11.2' ' ' 'V2.0' ',1,V2.16,1
'V2.16','RMSD: Vaatavyaadhi - Baahugata Vaata,1,' 'V2.16' ' ' 'S16.0' ',1,V2.16,1
'V2.16','RMSD: Vaatavyaadhi - Baahugata Vaata,1,' 'V2.16' ' ' 'V1.0' ',1,V2.16,1
'V2.16','RMSD: Vaatavyaadhi - Baahugata Vaata,1,' 'V2.16' ' ' 'V2.10' ' ' 'P5.0' ' ' 'S15.33' ',1,V2.16,1
'V2.16' 'M18.11.2','RMSD: Vaatavyaadhi - Baahugata Vaata 'OTHER: Mukha Roga - Galagata Roga - Galaganda,2,' 'V2.16' ' ' 'M18.11.2' ' ' 'V2.0' ',1,V2.16,2
'V2.16' 'S16.0','RMSD: Vaatavyaadhi - Baahugata Vaata 'Metabolic: Sthaulya,2,' 'V2.16' ' ' 'S16.0' ',1,V2.16,2
'V2.16' 'V1.0','RMSD: Vaatavyaadhi - Baahugata Vaata 'RMSD: Vaatarakta,2,' 'V2.16' ' ' 'V1.0' ',1,V2.16,2
'V2.16' 'V2.10','RMSD: Vaatavyaadhi - Baahugata Vaata 'OTHER: Vaatavyaadhi - Avabaahuka,2,' 'V2.16' ' ' 'V2.10' ' ' 'P5.0' ' ' 'S15.33' ',1,V2.16,2
'V2.16' 'M18.11.2' 'V2.0','RMSD: Vaatavyaadhi - Baahugata Vaata 'OTHER: Mukha Roga - Galagata Roga - Galaganda 'RMSD: Vaatavyaadhi,3,' 'V2.16' ' ' 'M18.11.2' ' ' 'V2.0' ',1,V2.16,3
'V2.16' 'V2.10' 'P5.0','RMSD: Vaatavyaadhi - Baahugata Vaata 'OTHER: Vaatavyaadhi - Avabaahuka 'Metabolic: Prameha,3,' 'V2.16' ' ' 'V2.10' ' ' 'P5.0' ' ' 'S15.33' ',1,V2.16,3
'V2.16' 'V2.10' 'P5.0' 'S15.33','RMSD: Vaatavyaadhi - Baahugata Vaata 'OTHER: Vaatavyaadhi - Avabaahuka 'Metabolic: Prameha 'OTHER: Sthaanabhedena Shoola - Pakvaashaya Shoola,4,' 'V2.16' ' ' 'V2.10' ' ' 'P5.0' ' ' 'S15.33' ',1,V2.16,4
'V2.19','OTHER: Vaatavyaadhi - Dandaapataanaka,1,' 'V2.19' ' ' 'V2.0' ',1,V2.19,1
'V2.19' 'V2.0','OTHER: Vaatavyaadhi - Dandaapataanaka 'RMSD: Vaatavyaadhi,2,' 'V2.19' ' ' 'V2.0' ',1,V2.19,2
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'A16.0' ' ' 'D1.0' ' ' 'A6.2' ' ' 'A7.0' ' ' 'V2.0' ' ' 'K2.0' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'A3.0' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'A3.0' ' ' 'V2.9' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'H2.0' ' ' 'V2.0' ' ' 'B5' ' ' 'M18.9.2' ' ' 'S18.0' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'K4.14' ' ' 'A6.0' ' ' 'S14.0' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'M10.1' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'M10.1' ' ' 'S13.11' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'M10.1' ' ' 'V1.0' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'N4.0' ' ' 'A6.0' ' ' 'M10.1' ' ' 'MS T1.0' ' ' 'S16.10' ' ' 'M6.27' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'S13.11' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'V2.0' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'V2.10' ' ' 'A6.0' ' ' 'V2.63' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'V2.23' ',2,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'V2.23' ' ' 'S5.0' ' ' 'S0.0' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'V2.63' ',5,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'V2.63' ' ' 'V5.1' ' ' 'k12.0' ' ' 'V1.0' ' ' 'V2.0' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'V2.75' ',1,V2.2,1
'V2.2','OTHER: Vaatavyaadhi - Aadhmaana,1,' 'V2.2' ' ' 'V9.0' ' ' 'V2.63' ' ' 'A6.0' ' ' 'V2.0' ',1,V2.2,1
'V2.2' 'A16.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Atisaara,2,' 'V2.2' ' ' 'A16.0' ' ' 'D1.0' ' ' 'A6.2' ' ' 'A7.0' ' ' 'V2.0' ' ' 'K2.0' ',1,V2.2,2
'V2.2' 'A3.0','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Abhighataja Shoola,2,' 'V2.2' ' ' 'A3.0' ',1,V2.2,2
'V2.2' 'A3.0','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Abhighataja Shoola,2,' 'V2.2' ' ' 'A3.0' ' ' 'V2.9' ',1,V2.2,2
'V2.2' 'H2.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Hridroga,2,' 'V2.2' ' ' 'H2.0' ' ' 'V2.0' ' ' 'B5' ' ' 'M18.9.2' ' ' 'S18.0' ',1,V2.2,2
'V2.2' 'K4.14','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Karna Roga - Karnakshveda,2,' 'V2.2' ' ' 'K4.14' ' ' 'A6.0' ' ' 'S14.0' ',1,V2.2,2
'V2.2' 'M10.1','OTHER: Vaatavyaadhi - Aadhmaana 'Metabolic: Medoroga - Sthula medho roga,2,' 'V2.2' ' ' 'M10.1' ',1,V2.2,2
'V2.2' 'M10.1','OTHER: Vaatavyaadhi - Aadhmaana 'Metabolic: Medoroga - Sthula medho roga,2,' 'V2.2' ' ' 'M10.1' ' ' 'S13.11' ',1,V2.2,2
'V2.2' 'M10.1','OTHER: Vaatavyaadhi - Aadhmaana 'Metabolic: Medoroga - Sthula medho roga,2,' 'V2.2' ' ' 'M10.1' ' ' 'V1.0' ',1,V2.2,2
'V2.2' 'N4.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Netra Roga,2,' 'V2.2' ' ' 'N4.0' ' ' 'A6.0' ' ' 'M10.1' ' ' 'MS T1.0' ' ' 'S16.10' ' ' 'M6.27' ',1,V2.2,2
'V2.2' 'S13.11','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Sthaanabhedena Graha - Katee Graha,2,' 'V2.2' ' ' 'S13.11' ',1,V2.2,2
'V2.2' 'V2.0','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Vaatavyaadhi,2,' 'V2.2' ' ' 'V2.0' ',1,V2.2,2
'V2.2' 'V2.10','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Vaatavyaadhi - Avabaahuka,2,' 'V2.2' ' ' 'V2.10' ' ' 'A6.0' ' ' 'V2.63' ',1,V2.2,2
'V2.2' 'V2.23','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Vaatavyaadhi - Gridhrasee,2,' 'V2.2' ' ' 'V2.23' ',2,V2.2,2
'V2.2' 'V2.23','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Vaatavyaadhi - Gridhrasee,2,' 'V2.2' ' ' 'V2.23' ' ' 'S5.0' ' ' 'S0.0' ',1,V2.2,2
'V2.2' 'V2.63','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Vaatavyaadhi - Sandhigata Vaata,2,' 'V2.2' ' ' 'V2.63' ',5,V2.2,2
'V2.2' 'V2.63','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Vaatavyaadhi - Sandhigata Vaata,2,' 'V2.2' ' ' 'V2.63' ' ' 'V5.1' ' ' 'k12.0' ' ' 'V1.0' ' ' 'V2.0' ',1,V2.2,2
'V2.2' 'V2.75','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Vaatavyaadhi - Vaatakantaka,2,' 'V2.2' ' ' 'V2.75' ',1,V2.2,2
'V2.2' 'V9.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Visarpa,2,' 'V2.2' ' ' 'V9.0' ' ' 'V2.63' ' ' 'A6.0' ' ' 'V2.0' ',1,V2.2,2
'V2.2' 'A16.0' 'D1.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Atisaara 'OTHER: Dourbalya,3,' 'V2.2' ' ' 'A16.0' ' ' 'D1.0' ' ' 'A6.2' ' ' 'A7.0' ' ' 'V2.0' ' ' 'K2.0' ',1,V2.2,3
'V2.2' 'A3.0' 'V2.9','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Abhighataja Shoola 'RMSD: Vaatavyaadhi - Asthigata Vaata,3,' 'V2.2' ' ' 'A3.0' ' ' 'V2.9' ',1,V2.2,3
'V2.2' 'H2.0' 'V2.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Hridroga 'RMSD: Vaatavyaadhi,3,' 'V2.2' ' ' 'H2.0' ' ' 'V2.0' ' ' 'B5' ' ' 'M18.9.2' ' ' 'S18.0' ',1,V2.2,3
'V2.2' 'K4.14' 'A6.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Karna Roga - Karnakshveda 'OTHER: Amlapitta,3,' 'V2.2' ' ' 'K4.14' ' ' 'A6.0' ' ' 'S14.0' ',1,V2.2,3
'V2.2' 'M10.1' 'S13.11','OTHER: Vaatavyaadhi - Aadhmaana 'Metabolic: Medoroga - Sthula medho roga 'RMSD: Sthaanabhedena Graha - Katee Graha,3,' 'V2.2' ' ' 'M10.1' ' ' 'S13.11' ',1,V2.2,3
'V2.2' 'M10.1' 'V1.0','OTHER: Vaatavyaadhi - Aadhmaana 'Metabolic: Medoroga - Sthula medho roga 'RMSD: Vaatarakta,3,' 'V2.2' ' ' 'M10.1' ' ' 'V1.0' ',1,V2.2,3
'V2.2' 'N4.0' 'A6.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Netra Roga 'OTHER: Amlapitta,3,' 'V2.2' ' ' 'N4.0' ' ' 'A6.0' ' ' 'M10.1' ' ' 'MS T1.0' ' ' 'S16.10' ' ' 'M6.27' ',1,V2.2,3
'V2.2' 'V2.10' 'A6.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Vaatavyaadhi - Avabaahuka 'OTHER: Amlapitta,3,' 'V2.2' ' ' 'V2.10' ' ' 'A6.0' ' ' 'V2.63' ',1,V2.2,3
'V2.2' 'V2.23' 'S5.0','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Vaatavyaadhi - Gridhrasee 'OTHER: Shvitra,3,' 'V2.2' ' ' 'V2.23' ' ' 'S5.0' ' ' 'S0.0' ',1,V2.2,3
'V2.2' 'V2.63' 'V5.1','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Vaatavyaadhi - Sandhigata Vaata 'OTHER: Vibandha - Mala Vibandha,3,' 'V2.2' ' ' 'V2.63' ' ' 'V5.1' ' ' 'k12.0' ' ' 'V1.0' ' ' 'V2.0' ',1,V2.2,3
'V2.2' 'V9.0' 'V2.63','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Visarpa 'RMSD: Vaatavyaadhi - Sandhigata Vaata,3,' 'V2.2' ' ' 'V9.0' ' ' 'V2.63' ' ' 'A6.0' ' ' 'V2.0' ',1,V2.2,3
'V2.2' 'A16.0' 'D1.0' 'A6.2','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Atisaara 'OTHER: Dourbalya 'OTHER: Amlapitta-Urdhwaga,4,' 'V2.2' ' ' 'A16.0' ' ' 'D1.0' ' ' 'A6.2' ' ' 'A7.0' ' ' 'V2.0' ' ' 'K2.0' ',1,V2.2,4
'V2.2' 'H2.0' 'V2.0' 'B5','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Hridroga 'RMSD: Vaatavyaadhi 'OTHER: Bhrama,4,' 'V2.2' ' ' 'H2.0' ' ' 'V2.0' ' ' 'B5' ' ' 'M18.9.2' ' ' 'S18.0' ',1,V2.2,4
'V2.2' 'K4.14' 'A6.0' 'S14.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Karna Roga - Karnakshveda 'OTHER: Amlapitta 'RMSD: Sthaanabhedena Shoola,4,' 'V2.2' ' ' 'K4.14' ' ' 'A6.0' ' ' 'S14.0' ',1,V2.2,4
'V2.2' 'N4.0' 'A6.0' 'M10.1','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Netra Roga 'OTHER: Amlapitta 'Metabolic: Medoroga - Sthula medho roga,4,' 'V2.2' ' ' 'N4.0' ' ' 'A6.0' ' ' 'M10.1' ' ' 'MS T1.0' ' ' 'S16.10' ' ' 'M6.27' ',1,V2.2,4
'V2.2' 'V2.10' 'A6.0' 'V2.63','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Vaatavyaadhi - Avabaahuka 'OTHER: Amlapitta 'RMSD: Vaatavyaadhi - Sandhigata Vaata,4,' 'V2.2' ' ' 'V2.10' ' ' 'A6.0' ' ' 'V2.63' ',1,V2.2,4
'V2.2' 'V2.23' 'S5.0' 'S0.0','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Vaatavyaadhi - Gridhrasee 'OTHER: Shvitra 'OTHER: Saamavata,4,' 'V2.2' ' ' 'V2.23' ' ' 'S5.0' ' ' 'S0.0' ',1,V2.2,4
'V2.2' 'V2.63' 'V5.1' 'k12.0','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Vaatavyaadhi - Sandhigata Vaata 'OTHER: Vibandha - Mala Vibandha 'OTHER: Kushtha,4,' 'V2.2' ' ' 'V2.63' ' ' 'V5.1' ' ' 'k12.0' ' ' 'V1.0' ' ' 'V2.0' ',1,V2.2,4
'V2.2' 'V9.0' 'V2.63' 'A6.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Visarpa 'RMSD: Vaatavyaadhi - Sandhigata Vaata 'OTHER: Amlapitta,4,' 'V2.2' ' ' 'V9.0' ' ' 'V2.63' ' ' 'A6.0' ' ' 'V2.0' ',1,V2.2,4
'V2.2' 'A16.0' 'D1.0' 'A6.2' 'A7.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Atisaara 'OTHER: Dourbalya 'OTHER: Amlapitta-Urdhwaga 'OTHER: Anaha,5,' 'V2.2' ' ' 'A16.0' ' ' 'D1.0' ' ' 'A6.2' ' ' 'A7.0' ' ' 'V2.0' ' ' 'K2.0' ',1,V2.2,5
'V2.2' 'H2.0' 'V2.0' 'B5' 'M18.9.2','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Hridroga 'RMSD: Vaatavyaadhi 'OTHER: Bhrama 'OTHER: Mukha Roga - Dantagata Roga  - Danta Maamsa Kandoo,5,' 'V2.2' ' ' 'H2.0' ' ' 'V2.0' ' ' 'B5' ' ' 'M18.9.2' ' ' 'S18.0' ',1,V2.2,5
'V2.2' 'N4.0' 'A6.0' 'M10.1' 'MS T1.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Netra Roga 'OTHER: Amlapitta 'Metabolic: Medoroga - Sthula medho roga 'OTHER: Twak Vivarnya,5,' 'V2.2' ' ' 'N4.0' ' ' 'A6.0' ' ' 'M10.1' ' ' 'MS T1.0' ' ' 'S16.10' ' ' 'M6.27' ',1,V2.2,5
'V2.2' 'V2.63' 'V5.1' 'k12.0' 'V1.0','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Vaatavyaadhi - Sandhigata Vaata 'OTHER: Vibandha - Mala Vibandha 'OTHER: Kushtha 'RMSD: Vaatarakta,5,' 'V2.2' ' ' 'V2.63' ' ' 'V5.1' ' ' 'k12.0' ' ' 'V1.0' ' ' 'V2.0' ',1,V2.2,5
'V2.2' 'V9.0' 'V2.63' 'A6.0' 'V2.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Visarpa 'RMSD: Vaatavyaadhi - Sandhigata Vaata 'OTHER: Amlapitta 'RMSD: Vaatavyaadhi,5,' 'V2.2' ' ' 'V9.0' ' ' 'V2.63' ' ' 'A6.0' ' ' 'V2.0' ',1,V2.2,5
'V2.2' 'A16.0' 'D1.0' 'A6.2' 'A7.0' 'V2.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Atisaara 'OTHER: Dourbalya 'OTHER: Amlapitta-Urdhwaga 'OTHER: Anaha 'RMSD: Vaatavyaadhi,6,' 'V2.2' ' ' 'A16.0' ' ' 'D1.0' ' ' 'A6.2' ' ' 'A7.0' ' ' 'V2.0' ' ' 'K2.0' ',1,V2.2,6
'V2.2' 'H2.0' 'V2.0' 'B5' 'M18.9.2' 'S18.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Hridroga 'RMSD: Vaatavyaadhi 'OTHER: Bhrama 'OTHER: Mukha Roga - Dantagata Roga  - Danta Maamsa Kandoo 'OTHER: Swastha,6,' 'V2.2' ' ' 'H2.0' ' ' 'V2.0' ' ' 'B5' ' ' 'M18.9.2' ' ' 'S18.0' ',1,V2.2,6
'V2.2' 'N4.0' 'A6.0' 'M10.1' 'MS T1.0' 'S16.10','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Netra Roga 'OTHER: Amlapitta 'Metabolic: Medoroga - Sthula medho roga 'OTHER: Twak Vivarnya 'OTHER: Stree Roga - Shvetapradara,6,' 'V2.2' ' ' 'N4.0' ' ' 'A6.0' ' ' 'M10.1' ' ' 'MS T1.0' ' ' 'S16.10' ' ' 'M6.27' ',1,V2.2,6
'V2.2' 'V2.63' 'V5.1' 'k12.0' 'V1.0' 'V2.0','OTHER: Vaatavyaadhi - Aadhmaana 'RMSD: Vaatavyaadhi - Sandhigata Vaata 'OTHER: Vibandha - Mala Vibandha 'OTHER: Kushtha 'RMSD: Vaatarakta 'RMSD: Vaatavyaadhi,6,' 'V2.2' ' ' 'V2.63' ' ' 'V5.1' ' ' 'k12.0' ' ' 'V1.0' ' ' 'V2.0' ',1,V2.2,6
'V2.2' 'A16.0' 'D1.0' 'A6.2' 'A7.0' 'V2.0' 'K2.0','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Atisaara 'OTHER: Dourbalya 'OTHER: Amlapitta-Urdhwaga 'OTHER: Anaha 'RMSD: Vaatavyaadhi 'OTHER: Kaasa,7,' 'V2.2' ' ' 'A16.0' ' ' 'D1.0' ' ' 'A6.2' ' ' 'A7.0' ' ' 'V2.0' ' ' 'K2.0' ',1,V2.2,7
'V2.2' 'N4.0' 'A6.0' 'M10.1' 'MS T1.0' 'S16.10' 'M6.27','OTHER: Vaatavyaadhi - Aadhmaana 'OTHER: Netra Roga 'OTHER: Amlapitta 'Metabolic: Medoroga - Sthula medho roga 'OTHER: Twak Vivarnya 'OTHER: Stree Roga - Shvetapradara 'OTHER: Marma Viddha - Maamsa Viddha,7,' 'V2.2' ' ' 'N4.0' ' ' 'A6.0' ' ' 'M10.1' ' ' 'MS T1.0' ' ' 'S16.10' ' ' 'M6.27' ',1,V2.2,7
'V2.21','OTHER: Vaatavyaadhi - Ekaangavaata,1,' 'V2.21' ' ' 'N4.42.2.1' ' ' 'S0.0' ' ' 'S14.0' ',1,V2.21,1
'V2.21','OTHER: Vaatavyaadhi - Ekaangavaata,1,' 'V2.21' ' ' 'S14.0' ' ' 'V.10' ',1,V2.21,1
'V2.21','OTHER: Vaatavyaadhi - Ekaangavaata,1,' 'V2.21' ' ' 'S14.0' ' ' 'V2.0' ',1,V2.21,1
'V2.21','OTHER: Vaatavyaadhi - Ekaangavaata,1,' 'V2.21' ' ' 'V2.63' ',1,V2.21,1
'V2.21' 'N4.42.2.1','OTHER: Vaatavyaadhi - Ekaangavaata 'OTHER: Netra Roga - Krishnagata - Shukra Netra Roga - Avrana Shukra,2,' 'V2.21' ' ' 'N4.42.2.1' ' ' 'S0.0' ' ' 'S14.0' ',1,V2.21,2
'V2.21' 'S14.0','OTHER: Vaatavyaadhi - Ekaangavaata 'RMSD: Sthaanabhedena Shoola,2,' 'V2.21' ' ' 'S14.0' ' ' 'V.10' ',1,V2.21,2
'V2.21' 'S14.0','OTHER: Vaatavyaadhi - Ekaangavaata 'RMSD: Sthaanabhedena Shoola,2,' 'V2.21' ' ' 'S14.0' ' ' 'V2.0' ',1,V2.21,2
'V2.21' 'V2.63','OTHER: Vaatavyaadhi - Ekaangavaata 'RMSD: Vaatavyaadhi - Sandhigata Vaata,2,' 'V2.21' ' ' 'V2.63' ',1,V2.21,2
'V2.21' 'N4.42.2.1' 'S0.0','OTHER: Vaatavyaadhi - Ekaangavaata 'OTHER: Netra Roga - Krishnagata - Shukra Netra Roga - Avrana Shukra 'OTHER: Saamavata,3,' 'V2.21' ' ' 'N4.42.2.1' ' ' 'S0.0' ' ' 'S14.0' ',1,V2.21,3
'V2.21' 'S14.0' 'V.10','OTHER: Vaatavyaadhi - Ekaangavaata 'RMSD: Sthaanabhedena Shoola 'OTHER: Vatavyadhi - Avrita Vata,3,' 'V2.21' ' ' 'S14.0' ' ' 'V.10' ',1,V2.21,3
'V2.21' 'S14.0' 'V2.0','OTHER: Vaatavyaadhi - Ekaangavaata 'RMSD: Sthaanabhedena Shoola 'RMSD: Vaatavyaadhi,3,' 'V2.21' ' ' 'S14.0' ' ' 'V2.0' ',1,V2.21,3
'V2.21' 'N4.42.2.1' 'S0.0' 'S14.0','OTHER: Vaatavyaadhi - Ekaangavaata 'OTHER: Netra Roga - Krishnagata - Shukra Netra Roga - Avrana Shukra 'OTHER: Saamavata 'RMSD: Sthaanabhedena Shoola,4,' 'V2.21' ' ' 'N4.42.2.1' ' ' 'S0.0' ' ' 'S14.0' ',1,V2.21,4
'V2.23','RMSD: Vaatavyaadhi - Gridhrasee,1,' 'V2.23' ',1090,V2.23,1
'V2.23','RMSD: Vaatavyaadhi - Gridhrasee,1,' 'V2.23' ' ' 'A11.0' ',1,V2.23,1
'V2.23','RMSD: Vaatavyaadhi - Gridhrasee,1,' 'V2.23' ' ' 'A11.0' ' ' 'S13.19' ',1,V2.23,1
'V2.23','RMSD: Vaatavyaadhi - Gridhrasee,1,' 'V2.23' ' ' 'A12.0' ',2,V2.23,1
'V2.23','RMSD: Vaatavyaadhi - Gridhrasee,1,' 'V2.23' ' ' 'A12.0' ' ' 'M12.0' ' ' 'A6.0' ' ' 'S14.21' ' ' 'O1.4' ',1,V2.23,1
'V2.23','RMSD: Vaatavyaadhi - Gridhrasee,1,' 'V2.23' ' ' 'A13.0' ',1,V2.23,1
'V2.23','RMSD: Vaatavyaadhi - Gridhrasee,1,' 'V2.23' ' ' 'A13.0' ' ' 'MS G1.0' ' ' 'S14.21' ',1,V2.23,1
'V2.23','RMSD: Vaatavyaadhi - Gridhrasee,1,' 'V2.23' ' ' 'A2.0' ' ' 'S13.19' ' ' 'MS G1.0' ' ' 'V2.36' ',1,V2.23,1
'V2.23','RMSD: Vaatavyaadhi - Gridhrasee,1,' 'V2.23' ' ' 'A3.0' ',1,V2.23,1
'V2.23','RMSD: Vaatavyaadhi - Gridhrasee,1,' 'V2.23' ' ' 'A3.0' ' ' 'B3.0' ',1,V2.23,1
'V2.23','RMSD: Vaatavyaadhi - Gridhrasee,1,' 'V2.23' ' ' 'A3.0' ' ' 'S13.11' ' ' 'S14.21' ',1,V2.23,1
'V2.23','RMSD: Vaatavyaadhi - Gridhrasee,1,' 'V2.23' ' ' 'A4.0' ' ' 'V5.1' ',1,V2.23,1
'V2.23','RMSD: Vaatavyaadhi - Gridhrasee,1,' 'V2.23' ' ' 'A6.0' ',5,V2.23,1
